id,case_number,date,primary_type,description,district,year,latitude,longitude
12537052,JE440422,2021-11-10T11:20:00.000,CRIMINAL DAMAGE,TO PROPERTY,003,2021,41.783268611,-87.613272633
12537952,JE440440,2021-11-10T11:15:00.000,THEFT,RETAIL THEFT,016,2021,41.953404262,-87.748049177
12537018,JE440463,2021-11-10T11:05:00.000,THEFT,OVER $500,001,2021,41.858700559,-87.620785584
12537093,JE440451,2021-11-10T11:05:00.000,NARCOTICS,POSSESS - CRACK,015,2021,41.884331832,-87.7545227
12537175,JE440673,2021-11-10T11:00:00.000,ASSAULT,SIMPLE,018,2021,41.900546929,-87.633632427
12537182,JE440575,2021-11-10T11:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,001,2021,41.881776822,-87.620767948
12537842,JE441384,2021-11-10T11:00:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,012,2021,41.884180033,-87.684048419
12537106,JE440415,2021-11-10T11:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,001,2021,41.881776822,-87.620767948
12538237,JE440963,2021-11-10T11:00:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,003,2021,41.783522021,-87.593125671
12542272,JE446786,2021-11-10T11:00:00.000,THEFT,FROM BUILDING,004,2021,41.654766107,-87.544722501
12544296,JE449155,2021-11-10T11:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,001,2021,41.87683815,-87.634320718
12538061,JE441722,2021-11-10T11:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,015,2021,41.888502517,-87.751693893
12537094,JE440413,2021-11-10T11:00:00.000,THEFT,$500 AND UNDER,014,2021,41.915636614,-87.701152395
12537065,JE440404,2021-11-10T10:58:00.000,ASSAULT,SIMPLE,005,2021,41.657322778,-87.606158214
12539681,JE443699,2021-11-10T10:49:00.000,THEFT,OVER $500,012,2021,41.899344853,-87.69041474
12537220,JE440772,2021-11-10T10:40:00.000,BATTERY,SIMPLE,025,2021,41.937262012,-87.746825887
12538744,JE442491,2021-11-10T10:30:00.000,THEFT,OVER $500,014,2021,41.904335786,-87.66385684
12537050,JE440383,2021-11-10T10:28:00.000,THEFT,RETAIL THEFT,012,2021,41.885557376,-87.65364901
12537750,JE441247,2021-11-10T10:26:00.000,OTHER OFFENSE,TELEPHONE THREAT,006,2021,41.748698643,-87.607590529
12542806,JE447462,2021-11-10T10:21:00.000,THEFT,RETAIL THEFT,017,2021,41.994019837,-87.713281946
12536977,JE440381,2021-11-10T10:20:00.000,BATTERY,SIMPLE,019,2021,41.932084664,-87.644706283
12539250,JE442333,2021-11-10T10:18:00.000,THEFT,OVER $500,016,2021,42.009241084,-87.784833184
12537039,JE440367,2021-11-10T10:15:00.000,ASSAULT,SIMPLE,008,2021,41.774940054,-87.684744445
12536949,JE440336,2021-11-10T10:15:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.871523168,-87.737113697
12540685,JE440349,2021-11-10T10:10:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,006,2021,41.754005513,-87.662581071
12537024,JE440379,2021-11-10T10:09:00.000,CRIMINAL DAMAGE,TO PROPERTY,017,2021,41.962849521,-87.721151198
12537042,JE440342,2021-11-10T10:04:00.000,THEFT,OVER $500,008,2021,41.817899635,-87.72393136
12537180,JE440671,2021-11-10T10:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,001,2021,41.882092063,-87.625593389
12537822,JE441387,2021-11-10T10:00:00.000,OTHER OFFENSE,TELEPHONE THREAT,011,2021,41.869333381,-87.686919244
12542694,JE447179,2021-11-10T10:00:00.000,THEFT,OVER $500,011,2021,41.869642868,-87.710648666
12537096,JE440334,2021-11-10T10:00:00.000,ASSAULT,SIMPLE,024,2021,41.997977301,-87.675862608
12540444,JE444663,2021-11-10T10:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,024,2021,42.015936971,-87.673293082
12537203,JE440538,2021-11-10T10:00:00.000,THEFT,$500 AND UNDER,007,2021,41.761280996,-87.626475354
12541826,JE446404,2021-11-10T10:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,022,2021,41.70216371,-87.63783438
12537315,JE440787,2021-11-10T10:00:00.000,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,002,2021,41.790353984,-87.604942686
12538202,JE441043,2021-11-10T10:00:00.000,BURGLARY,FORCIBLE ENTRY,004,2021,41.750433617,-87.561363002
12537119,JE440358,2021-11-10T10:00:00.000,ASSAULT,SIMPLE,001,2021,41.856159989,-87.627997379
12539027,JE442829,2021-11-10T10:00:00.000,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,025,2021,41.935661134,-87.727085915
12538209,JE440368,2021-11-10T10:00:00.000,THEFT,$500 AND UNDER,025,2021,41.904462283,-87.72714238
12536978,JE440357,2021-11-10T09:58:00.000,OTHER OFFENSE,TELEPHONE THREAT,008,2021,41.775490694,-87.688962266
12536999,JE440393,2021-11-10T09:57:00.000,SEX OFFENSE,PUBLIC INDECENCY,016,2021,41.970110743,-87.762711958
12537242,JE440365,2021-11-10T09:56:00.000,THEFT,$500 AND UNDER,007,2021,41.767835088,-87.631066153
12536969,JE440306,2021-11-10T09:55:00.000,THEFT,RETAIL THEFT,017,2021,41.967477901,-87.739224006
12536932,JE440318,2021-11-10T09:55:00.000,THEFT,RETAIL THEFT,022,2021,41.678237739,-87.68073427
12537107,JE440310,2021-11-10T09:55:00.000,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,022,2021,41.731160663,-87.660496067
12536993,JE440332,2021-11-10T09:50:00.000,THEFT,RETAIL THEFT,014,2021,41.911609558,-87.679365506
12537814,JE440341,2021-11-10T09:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,025,2021,41.938117825,-87.798446744
12537090,JE440387,2021-11-10T09:48:00.000,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",005,2021,41.705370896,-87.621547299
12537154,JE440644,2021-11-10T09:46:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,019,2021,41.931359679,-87.66836289
12536948,JE440314,2021-11-10T09:45:00.000,THEFT,$500 AND UNDER,006,2021,41.75546474,-87.652655783
12536998,JE440345,2021-11-10T09:40:00.000,BATTERY,SIMPLE,024,2021,42.018748975,-87.673157281
12537150,JE440573,2021-11-10T09:40:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,012,2021,41.891089917,-87.656462426
12537280,JE440507,2021-11-10T09:37:00.000,ARSON,BY FIRE,004,2021,41.705937942,-87.537707016
12537499,JE440287,2021-11-10T09:35:00.000,THEFT,OVER $500,020,2021,41.978839194,-87.65788403
12536979,JE440414,2021-11-10T09:30:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,014,2021,41.912607302,-87.711766958
12537848,JE441391,2021-11-10T09:27:00.000,THEFT,RETAIL THEFT,001,2021,41.875178061,-87.627619404
12537081,JE440425,2021-11-10T09:20:00.000,THEFT,FROM BUILDING,002,2021,41.799985483,-87.603931416
12537008,JE440315,2021-11-10T09:19:00.000,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,016,2021,41.976290414,-87.905227221
12536994,JE440297,2021-11-10T09:15:00.000,ASSAULT,SIMPLE,005,2021,41.657322547,-87.606121623
12536929,JE440272,2021-11-10T09:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,011,2021,41.89983415,-87.723777401
12537015,JE440243,2021-11-10T09:03:00.000,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,015,2021,41.877124299,-87.757573018
12537575,JE440716,2021-11-10T09:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,020,2021,41.97677828,-87.661153164
12537179,JE440581,2021-11-10T09:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,019,2021,41.951196567,-87.644904986
12537136,JE440567,2021-11-10T09:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,012,2021,41.897401921,-87.664939363
12537148,JE440275,2021-11-10T09:00:00.000,ASSAULT,SIMPLE,004,2021,41.737919194,-87.575732761
12549885,JE455831,2021-11-10T09:00:00.000,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,003,2021,41.76875279,-87.605667308
12537030,JE440266,2021-11-10T09:00:00.000,CRIMINAL TRESPASS,TO LAND,018,2021,41.899145291,-87.627910223
12541676,JE446144,2021-11-10T09:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.909855173,-87.771478233
12538181,JE441070,2021-11-10T09:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,002,2021,41.792210513,-87.624023407
12538992,JE440277,2021-11-10T08:56:00.000,ASSAULT,SIMPLE,006,2021,41.751535829,-87.656996047
12536976,JE440221,2021-11-10T08:37:00.000,THEFT,RETAIL THEFT,007,2021,41.773040679,-87.644610137
12537006,JE440458,2021-11-10T08:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,017,2021,41.96286725,-87.719845748
12536914,JE440260,2021-11-10T08:30:00.000,THEFT,OVER $500,012,2021,41.879875819,-87.684800705
12538059,JE440251,2021-11-10T08:23:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,004,2021,41.756164455,-87.552538628
12537724,JE440235,2021-11-10T08:20:00.000,BATTERY,SIMPLE,024,2021,41.996362732,-87.699596251
12536966,JE440211,2021-11-10T08:15:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,010,2021,41.858246395,-87.718879143
12537137,JE440288,2021-11-10T08:10:00.000,ASSAULT,AGGRAVATED - HANDGUN,003,2021,41.770568403,-87.618605503
12536885,JE440201,2021-11-10T08:05:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,011,2021,41.880960379,-87.707156755
12538554,JE442136,2021-11-10T08:00:00.000,THEFT,$500 AND UNDER,019,2021,41.939133547,-87.661206839
12537277,JE440761,2021-11-10T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,005,2021,41.705677782,-87.600944364
12536863,JE440212,2021-11-10T08:00:00.000,THEFT,$500 AND UNDER,006,2021,41.750285238,-87.668893737
12536945,JE440278,2021-11-10T08:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,020,2021,41.975246808,-87.692303428
12536935,JE440250,2021-11-10T08:00:00.000,BATTERY,SIMPLE,011,2021,41.870932257,-87.744921277
12546610,JE452017,2021-11-10T08:00:00.000,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,015,2021,41.865541907,-87.768294247
12537934,JE441395,2021-11-10T08:00:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,010,2021,41.854745066,-87.694300997
12537310,JE440909,2021-11-10T08:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,009,2021,41.842696871,-87.63883949
12536981,JE440191,2021-11-10T07:45:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,007,2021,41.767918154,-87.645705984
12537048,JE440182,2021-11-10T07:41:00.000,CRIMINAL DAMAGE,TO VEHICLE,016,2021,41.945944133,-87.797223429
12536927,JE440296,2021-11-10T07:40:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,008,2021,41.778677993,-87.721296466
12537092,JE440457,2021-11-10T07:40:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,003,2021,41.776018543,-87.615520426
12536852,JE440214,2021-11-10T07:40:00.000,THEFT,FROM BUILDING,019,2021,41.959086698,-87.65467341
12536955,JE440254,2021-11-10T07:40:00.000,BATTERY,SIMPLE,006,2021,41.748504389,-87.634241517
12537072,JE440471,2021-11-10T07:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,022,2021,41.710588846,-87.641025102
12536941,JE440186,2021-11-10T07:30:00.000,BATTERY,SIMPLE,001,2021,41.875178061,-87.627619404
12537011,JE440400,2021-11-10T07:25:00.000,BATTERY,SIMPLE,015,2021,41.88223794,-87.76551052
12537029,JE440171,2021-11-10T07:24:00.000,THEFT,RETAIL THEFT,018,2021,41.903478069,-87.631433102
12536943,JE440172,2021-11-10T07:20:00.000,THEFT,RETAIL THEFT,020,2021,41.976814727,-87.659880317
12538909,JE442716,2021-11-10T07:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,025,2021,41.924452852,-87.729525431
12537791,JE441249,2021-11-10T06:45:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.899541898,-87.718887467
12536871,JE440154,2021-11-10T06:44:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,001,2021,41.863642218,-87.627331436
12540065,JE443490,2021-11-10T06:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,006,2021,41.739523881,-87.604901825
12539237,JE442499,2021-11-10T06:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,024,2021,42.014916096,-87.670904385
12536817,JE440127,2021-11-10T06:15:00.000,ASSAULT,AGGRAVATED - HANDGUN,002,2021,41.817789167,-87.61682605
12536822,JE440128,2021-11-10T06:02:00.000,ARSON,BY FIRE,015,2021,41.874938593,-87.748090013
12542144,JE446582,2021-11-10T06:00:00.000,BURGLARY,FORCIBLE ENTRY,019,2021,41.950095499,-87.650772867
12537051,JE440137,2021-11-10T06:00:00.000,ASSAULT,SIMPLE,008,2021,41.764589489,-87.689789791
12539979,JE444085,2021-11-10T06:00:00.000,THEFT,OVER $500,019,2021,41.936301878,-87.652419499
12537609,JE440122,2021-11-10T05:30:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,008,2021,41.774940054,-87.684744445
12536889,JE440267,2021-11-10T05:28:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,008,2021,41.771278684,-87.6870945
12537069,JE440449,2021-11-10T05:20:00.000,BURGLARY,UNLAWFUL ENTRY,019,2021,41.949293969,-87.67135632
12537138,JE440531,2021-11-10T05:20:00.000,BURGLARY,FORCIBLE ENTRY,019,2021,41.95885623,-87.653289775
12548192,JE454063,2021-11-10T05:00:00.000,THEFT,OVER $500,011,2021,41.879689031,-87.731654537
12537213,JE440740,2021-11-10T04:53:00.000,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,005,2021,41.721040656,-87.623715064
12537445,JE440132,2021-11-10T04:40:00.000,ASSAULT,AGGRAVATED - HANDGUN,004,2021,41.745905076,-87.560072411
12537659,JE440112,2021-11-10T04:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,014,2021,41.934324286,-87.710600586
12536788,JE440113,2021-11-10T04:10:00.000,ASSAULT,AGGRAVATED - HANDGUN,009,2021,41.821723095,-87.70270437
12539917,JE444001,2021-11-10T04:08:00.000,BURGLARY,UNLAWFUL ENTRY,019,2021,41.951710488,-87.649623368
12541631,JE446097,2021-11-10T04:00:00.000,THEFT,OVER $500,024,2021,42.002703139,-87.666881022
12537877,JE441454,2021-11-10T04:00:00.000,THEFT,$500 AND UNDER,022,2021,41.701812047,-87.682751708
12536812,JE440134,2021-11-10T04:00:00.000,THEFT,$500 AND UNDER,022,2021,41.725944158,-87.64987565
12537211,JE440455,2021-11-10T03:55:00.000,CRIMINAL DAMAGE,TO PROPERTY,005,2021,41.677095075,-87.637068422
12536968,JE440375,2021-11-10T03:54:00.000,THEFT,OVER $500,025,2021,41.90491104,-87.723269922
12536796,JE440103,2021-11-10T03:54:00.000,CRIMINAL DAMAGE,TO VEHICLE,022,2021,41.702739689,-87.682277286
12536797,JE440106,2021-11-10T03:53:00.000,THEFT,$500 AND UNDER,022,2021,41.701850466,-87.682751321
12540076,JE443503,2021-11-10T03:45:00.000,THEFT,FROM BUILDING,003,2021,41.783316167,-87.593120705
12536784,JE440110,2021-11-10T03:45:00.000,ROBBERY,STRONG ARM - NO WEAPON,004,2021,41.745550268,-87.551439673
12536747,JE440101,2021-11-10T03:41:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,008,2021,41.792518505,-87.73662161
12538298,JE441973,2021-11-10T03:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.962231476,-87.720524703
12538020,JE440520,2021-11-10T03:00:00.000,BURGLARY,FORCIBLE ENTRY,006,2021,41.749476879,-87.603510359
12537168,JE440347,2021-11-10T03:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,002,2021,41.800161151,-87.603936759
12536906,JE440141,2021-11-10T03:00:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,004,2021,41.751317167,-87.563800456
12537559,JE441076,2021-11-10T03:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,008,2021,41.764612111,-87.688440661
12536741,JE440092,2021-11-10T03:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,005,2021,41.67529786,-87.621886064
12538483,JE442118,2021-11-10T03:00:00.000,THEFT,$500 AND UNDER,012,2021,41.884180033,-87.684048419
12536774,JE440098,2021-11-10T02:50:00.000,CRIMINAL TRESPASS,TO LAND,009,2021,41.820061871,-87.687227917
12536825,JE440096,2021-11-10T02:47:00.000,BURGLARY,FORCIBLE ENTRY,020,2021,41.973303535,-87.655452896
12536793,JE440084,2021-11-10T02:35:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.77279778,-87.683468276
12536776,JE440088,2021-11-10T02:33:00.000,CRIMINAL DAMAGE,TO PROPERTY,006,2021,41.736711088,-87.663087144
12536732,JE440086,2021-11-10T02:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,003,2021,41.765086378,-87.615257416
12536801,JE440120,2021-11-10T02:25:00.000,CRIMINAL DAMAGE,TO VEHICLE,018,2021,41.904466173,-87.631462688
12538226,JE441968,2021-11-10T02:15:00.000,THEFT,$500 AND UNDER,022,2021,41.699507324,-87.712105954
12537448,JE441023,2021-11-10T02:00:00.000,THEFT,$500 AND UNDER,008,2021,41.745769527,-87.684023075
12536781,JE440074,2021-11-10T01:51:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.897683285,-87.724929171
12536792,JE440108,2021-11-10T01:46:00.000,BURGLARY,FORCIBLE ENTRY,008,2021,41.775873548,-87.703065743
12537143,JE440649,2021-11-10T01:45:00.000,ROBBERY,STRONG ARM - NO WEAPON,012,2021,41.884311682,-87.663019312
12538541,JE441054,2021-11-10T01:44:00.000,OTHER OFFENSE,TELEPHONE THREAT,001,2021,41.884546689,-87.616947314
12536815,JE440080,2021-11-10T01:44:00.000,BATTERY,SIMPLE,018,2021,41.896375946,-87.6242787
12536713,JE440072,2021-11-10T01:42:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,010,2021,41.852004263,-87.688536253
12537115,JE440533,2021-11-10T01:32:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,001,2021,41.881828083,-87.643545951
12536736,JE440083,2021-11-10T01:30:00.000,ROBBERY,STRONG ARM - NO WEAPON,005,2021,41.686675992,-87.608291666
12541195,JE445346,2021-11-10T01:30:00.000,THEFT,POCKET-PICKING,018,2021,41.890051565,-87.62891376
12536749,JE440075,2021-11-10T01:30:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,001,2021,41.878908854,-87.620730042
12536808,JE440121,2021-11-10T01:30:00.000,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,007,2021,41.79329893,-87.66456619
12542029,JE445109,2021-11-10T01:30:00.000,THEFT,FROM BUILDING,016,2021,41.977890718,-87.817856011
12536956,JE440087,2021-11-10T01:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,011,2021,41.870835957,-87.696020594
12536900,JE440115,2021-11-10T01:26:00.000,BURGLARY,FORCIBLE ENTRY,024,2021,41.993946967,-87.660387637
12536777,JE440109,2021-11-10T01:25:00.000,ASSAULT,SIMPLE,011,2021,41.875113088,-87.710819551
12536739,JE440069,2021-11-10T01:20:00.000,ASSAULT,AGGRAVATED - HANDGUN,002,2021,41.787490673,-87.630327326
12537642,JE441079,2021-11-10T01:20:00.000,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,004,2021,41.743747899,-87.557606571
12536876,JE440063,2021-11-10T01:01:00.000,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,007,2021,41.777740745,-87.631760999
12538052,JE441671,2021-11-10T01:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,018,2021,41.889146919,-87.635813507
12537457,JE440192,2021-11-10T01:00:00.000,THEFT,$500 AND UNDER,017,2021,41.958011578,-87.706925082
12537852,JE441420,2021-11-10T01:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,025,2021,41.910482479,-87.723907555
12538089,JE440981,2021-11-10T01:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,025,2021,41.921668078,-87.736467054
12536933,JE440241,2021-11-10T01:00:00.000,THEFT,$500 AND UNDER,012,2021,41.877290678,-87.6789848
12536803,JE440065,2021-11-10T00:55:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,012,2021,41.853207071,-87.6675176
12536794,JE440094,2021-11-10T00:49:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.77432858,-87.708605612
12541108,JE440059,2021-11-10T00:37:00.000,OTHER OFFENSE,TELEPHONE THREAT,024,2021,42.010367379,-87.664475532
12536729,JE440053,2021-11-10T00:31:00.000,ASSAULT,SIMPLE,025,2021,41.903790068,-87.720444688
12536786,JE440066,2021-11-10T00:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,004,2021,41.73832712,-87.562383705
12537383,JE440569,2021-11-10T00:30:00.000,BURGLARY,ATTEMPT FORCIBLE ENTRY,019,2021,41.951328387,-87.683532826
12536791,JE440049,2021-11-10T00:30:00.000,ASSAULT,SIMPLE,001,2021,41.858579571,-87.625628785
12536707,JE440054,2021-11-10T00:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.909842245,-87.729464756
12536712,JE440051,2021-11-10T00:28:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,010,2021,41.852837991,-87.721034125
12536724,JE440055,2021-11-10T00:17:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.681357737,-87.620618587
12536743,JE440095,2021-11-10T00:15:00.000,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",012,2021,41.859659129,-87.643850331
12536727,JE440046,2021-11-10T00:15:00.000,BATTERY,SIMPLE,016,2021,41.978108446,-87.904122758
12536780,JE440029,2021-11-10T00:05:00.000,BATTERY,SIMPLE,011,2021,41.873807522,-87.69445629
12537649,JE441099,2021-11-10T00:01:00.000,ROBBERY,ARMED - HANDGUN,025,2021,41.902680507,-87.725440088
12537688,JE440177,2021-11-10T00:01:00.000,BURGLARY,FORCIBLE ENTRY,006,2021,41.737169965,-87.653376608
12549481,JE455445,2021-11-10T00:01:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,008,2021,41.762904536,-87.681038988
12538193,JE441931,2021-11-10T00:01:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.78553991,-87.69479069
12544728,JE449777,2021-11-10T00:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,007,2021,41.79389192,-87.648303487
12536821,JE440133,2021-11-10T00:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,019,2021,41.954060587,-87.685291773
12537654,JE441122,2021-11-10T00:00:00.000,BATTERY,AGGRAVATED - HANDGUN,011,2021,41.884831155,-87.714500414
12538847,JE442546,2021-11-10T00:00:00.000,THEFT,$500 AND UNDER,002,2021,41.791056591,-87.623365068
12537116,JE440528,2021-11-10T00:00:00.000,THEFT,$500 AND UNDER,016,2021,41.97008868,-87.762690091
12538086,JE441725,2021-11-10T00:00:00.000,THEFT,OVER $500,017,2021,41.946006481,-87.706575781
12536740,JE440057,2021-11-10T00:00:00.000,THEFT,RETAIL THEFT,002,2021,41.836010789,-87.626519656
12538976,JE442822,2021-11-10T00:00:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,006,2021,41.738339353,-87.636480558
12537913,JE441418,2021-11-10T00:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,025,2021,41.920132091,-87.733982783
12543496,JE448162,2021-11-10T00:00:00.000,DECEPTIVE PRACTICE,BOGUS CHECK,020,2021,41.987970689,-87.65675023
12537067,JE440184,2021-11-10T00:00:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,017,2021,41.970599981,-87.714649091
12536782,JE440076,2021-11-10T00:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,001,2021,41.875150255,-87.63069301
12536737,JE440042,2021-11-10T00:00:00.000,ROBBERY,VEHICULAR HIJACKING,005,2021,41.692576964,-87.623786349
12536715,JE440062,2021-11-10T00:00:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,015,2021,41.891089785,-87.765843475
12536778,JE440043,2021-11-10T00:00:00.000,BATTERY,SIMPLE,006,2021,41.749380918,-87.609598388
12537066,JE440249,2021-11-10T00:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,019,2021,41.968886289,-87.66827795
12542483,JE446773,2021-11-10T00:00:00.000,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",025,2021,41.924452852,-87.729525431
12543468,JE448127,2021-11-10T00:00:00.000,THEFT,OVER $500,019,2021,41.966504502,-87.667835738
12536971,JE440200,2021-11-10T00:00:00.000,THEFT,$500 AND UNDER,006,2021,41.75082153,-87.597906451
12537134,JE440540,2021-11-09T23:54:00.000,THEFT,OVER $500,024,2021,42.005489459,-87.664217568
12536714,JE440028,2021-11-09T23:47:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,015,2021,41.893946946,-87.759298803
12536883,JE440206,2021-11-09T23:45:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,006,2021,41.753644669,-87.642897137
